id,id_parte_legado,tipo_parte,tipo_polo,id_pessoa,id_processo
1500,1501,PASSIVO,P,3,72348
1501,1502,PASSIVO,P,3,72734
1502,1503,PASSIVO,P,3,72732
1503,1504,PASSIVO,P,3,72738
1504,1505,PASSIVO,P,3,72796
1505,1506,PASSIVO,P,3,72897
1506,1507,PASSIVO,P,3,72901
1507,1508,PASSIVO,P,3,73184
1508,1509,PASSIVO,P,3,73185
1509,1510,PASSIVO,P,3,73187
1510,1511,PASSIVO,P,3,73189
1511,1512,PASSIVO,P,3,73190
1512,1513,PASSIVO,P,3,73191
1513,1514,PASSIVO,P,3,73192
1514,1515,PASSIVO,P,3,73194
1515,1516,PASSIVO,P,3,64996
1516,1517,PASSIVO,P,3,71126
1517,1518,PASSIVO,P,3,71366
1518,1519,PASSIVO,P,3,63695
1519,1520,PASSIVO,P,3,72705
1520,1521,PASSIVO,P,3,72742
1521,1522,PASSIVO,P,3,72763
1522,1523,PASSIVO,P,3,72765
1523,1524,PASSIVO,P,3,72767
1524,1525,PASSIVO,P,3,72795
1525,1526,PASSIVO,P,3,72866
1526,1527,PASSIVO,P,3,72891
1527,1528,PASSIVO,P,3,71576
1528,1529,PASSIVO,P,3,71946
1529,1530,PASSIVO,P,3,71947
1530,1531,PASSIVO,P,3,71948
1531,1532,PASSIVO,P,3,67486
1532,1533,PASSIVO,P,3,76219
1533,1534,PASSIVO,P,3,76284
1534,1535,PASSIVO,P,3,74176
1535,1536,PASSIVO,P,3,74431
1536,1537,PASSIVO,P,3,74443
1537,1538,PASSIVO,P,3,64887
1538,1539,PASSIVO,P,3,64888
1539,1540,PASSIVO,P,3,64889
1540,1541,PASSIVO,P,3,64893
1541,1542,PASSIVO,P,3,64899
1542,1543,PASSIVO,P,3,64937
1543,1544,PASSIVO,P,3,64981
1544,1545,PASSIVO,P,3,67812
1545,1546,PASSIVO,P,3,72030
1546,1547,PASSIVO,P,3,72031
1547,1548,PASSIVO,P,3,72033
1548,1549,PASSIVO,P,3,72036
1549,1550,PASSIVO,P,3,72037
1550,1551,PASSIVO,P,3,73680
1551,1552,PASSIVO,P,3,74393
1552,1553,PASSIVO,P,3,74455
1553,1554,PASSIVO,P,3,74456
1554,1555,PASSIVO,P,3,74457
1555,1556,ADVOGADO,P,4,81
1556,1557,ADVOGADO,P,4,82
1557,1558,ADVOGADO,P,4,281
1558,1559,ADVOGADO,P,4,282
1559,1560,ADVOGADO,P,4,283
1560,1561,ADVOGADO,P,4,321
1561,1562,ADVOGADO,P,4,401
1562,1563,ADVOGADO,P,4,402
1563,1564,ADVOGADO,P,4,261
1564,1565,ADVOGADO,P,4,421
1565,1566,ADVOGADO,P,4,61
1566,1567,ADVOGADO,P,4,121
1567,1568,ADVOGADO,P,4,122
1568,1569,ADVOGADO,P,4,141
1569,1570,ADVOGADO,P,4,301
1570,1571,ADVOGADO,P,4,922
1571,1572,ADVOGADO,P,4,923
1572,1573,ADVOGADO,P,4,924
1573,1574,ADVOGADO,P,4,925
1574,1575,ADVOGADO,P,4,926
1575,1576,ADVOGADO,P,4,927
1576,1577,ADVOGADO,P,4,928
1577,1578,ADVOGADO,P,4,929
1578,1579,ADVOGADO,P,4,930
1579,1580,ADVOGADO,P,4,931
1580,1581,ADVOGADO,P,4,932
1581,1582,ADVOGADO,P,4,933
1582,1583,ADVOGADO,P,4,934
1583,1584,ADVOGADO,P,4,1001
1584,1585,ADVOGADO,P,4,1002
1585,1586,ADVOGADO,P,4,101
1586,1587,ADVOGADO,P,4,161
1587,1588,ADVOGADO,P,4,162
1588,1589,ADVOGADO,P,4,381
1589,1590,ADVOGADO,P,4,382
1590,1591,ADVOGADO,P,4,383
1591,1592,ADVOGADO,P,4,921
1592,1593,ADVOGADO,P,4,1021
1593,1594,ADVOGADO,P,4,1022
1594,1595,ADVOGADO,P,4,1023
1595,1596,ADVOGADO,P,4,1024
1596,1597,ADVOGADO,P,4,1025
1597,1598,ADVOGADO,P,4,361
1598,1599,ADVOGADO,P,4,501
1599,1600,ADVOGADO,P,4,1003
1600,1601,ADVOGADO,P,4,1005
1601,1602,ADVOGADO,P,4,9978
1602,1603,ADVOGADO,P,4,11510
1603,1604,ADVOGADO,P,4,11054
1604,1605,ADVOGADO,P,4,18894
1605,1606,ADVOGADO,P,4,16468
1606,1607,ADVOGADO,P,4,14075
1607,1608,ADVOGADO,P,4,18338
1608,1609,ADVOGADO,P,4,13239
1609,1610,ADVOGADO,P,4,22756
1610,1611,ADVOGADO,P,4,14110
1611,1612,ADVOGADO,P,4,14426
1612,1613,ADVOGADO,P,4,17131
1613,1614,ADVOGADO,P,4,17893
1614,1615,ADVOGADO,P,4,14721
1615,1616,ADVOGADO,P,4,18022
1616,1617,ADVOGADO,P,4,22505
1617,1618,ADVOGADO,P,4,15594
1618,1619,ADVOGADO,P,4,21198
1619,1620,ADVOGADO,P,4,21725
1620,1621,ADVOGADO,P,4,16572
1621,1622,ADVOGADO,P,4,12369
1622,1623,ADVOGADO,P,4,17242
1623,1624,ADVOGADO,P,4,19302
1624,1625,ADVOGADO,P,4,25648
1625,1626,ADVOGADO,P,4,35207
1626,1627,ADVOGADO,P,4,1004
1627,1628,ADVOGADO,P,4,43557
1628,1629,ADVOGADO,P,4,45121
1629,1630,ADVOGADO,P,4,45619
1630,1631,ADVOGADO,P,4,42496
1631,1632,ADVOGADO,P,4,44831
1632,1633,ADVOGADO,P,4,59720
1633,1634,ADVOGADO,P,4,34547
1634,1635,ADVOGADO,P,4,45703
1635,1636,ADVOGADO,P,4,45147
1636,1637,ADVOGADO,P,4,44870
1637,1638,ADVOGADO,P,4,34106
1638,1639,ADVOGADO,P,4,67479
1639,1640,ADVOGADO,P,4,71043
1640,1641,ADVOGADO,P,4,72746
1641,1642,ADVOGADO,P,4,72751
1642,1643,ADVOGADO,P,4,72803
1643,1644,ADVOGADO,P,4,73706
1644,1645,ADVOGADO,P,4,73713
1645,1646,ADVOGADO,P,4,73716
1646,1647,ADVOGADO,P,4,73720
1647,1648,ADVOGADO,P,4,73725
1648,1649,ADVOGADO,P,4,66187
1649,1650,ADVOGADO,P,4,64874
1650,1651,ADVOGADO,P,4,70044
1651,1652,ADVOGADO,P,4,75572
1652,1653,ADVOGADO,P,4,75690
1653,1654,ADVOGADO,P,4,73767
1654,1655,ADVOGADO,P,4,74768
1655,1656,ADVOGADO,P,4,74889
1656,1657,ADVOGADO,P,4,63745
1657,1658,ADVOGADO,P,4,69314
1658,1659,ADVOGADO,P,4,64876
1659,1660,ADVOGADO,P,4,69127
1660,1661,ADVOGADO,P,4,69385
1661,1662,ADVOGADO,P,4,70531
1662,1663,ADVOGADO,P,4,72218
1663,1664,ADVOGADO,P,4,74849
1664,1665,ADVOGADO,P,4,74854
1665,1666,ADVOGADO,P,4,74859
1666,1667,ADVOGADO,P,4,74591
1667,1668,ADVOGADO,P,4,74592
1668,1669,ADVOGADO,P,4,74595
1669,1670,ADVOGADO,P,4,74596
1670,1671,ADVOGADO,P,4,74604
1671,1672,ADVOGADO,P,4,74606
1672,1673,ADVOGADO,P,4,74607
1673,1674,ADVOGADO,P,4,74608
1674,1675,ADVOGADO,P,4,74609
1675,1676,ADVOGADO,P,4,74612
1676,1677,ADVOGADO,P,4,74613
1677,1678,ADVOGADO,P,4,74614
1678,1679,ADVOGADO,P,4,74616
1679,1680,ADVOGADO,P,4,74617
1680,1681,ADVOGADO,P,4,74618
1681,1682,ADVOGADO,P,4,74619
1682,1683,ADVOGADO,P,4,74620
1683,1684,ADVOGADO,P,4,74622
1684,1685,ADVOGADO,P,4,74623
1685,1686,ADVOGADO,P,4,74628
1686,1687,ADVOGADO,P,4,74629
1687,1688,ADVOGADO,P,4,67674
1688,1689,ADVOGADO,P,4,68549
1689,1690,ADVOGADO,P,4,69991
1690,1691,ADVOGADO,P,4,71813
1691,1692,ADVOGADO,P,4,75100
1692,1693,ADVOGADO,P,4,75568
1693,1694,ADVOGADO,P,4,75569
1694,1695,ADVOGADO,P,4,75570
1695,1696,ADVOGADO,P,4,75571
1696,1697,ADVOGADO,P,4,74070
1697,1698,ADVOGADO,P,4,74087
1698,1699,ADVOGADO,P,4,74093
1699,1700,ADVOGADO,P,4,70911
1700,1701,ADVOGADO,P,4,74631
1701,1702,ADVOGADO,P,4,74632
1702,1703,ADVOGADO,P,4,74635
1703,1704,ADVOGADO,P,4,74638
1704,1705,ADVOGADO,P,4,74639
1705,1706,ADVOGADO,P,4,74641
1706,1707,ADVOGADO,P,4,74659
1707,1708,ADVOGADO,P,4,75096
1708,1709,ADVOGADO,P,4,75104
1709,1710,ADVOGADO,P,4,66342
1710,1711,ADVOGADO,P,4,69778
1711,1712,ADVOGADO,P,4,72269
1712,1713,ADVOGADO,P,4,72859
1713,1714,ADVOGADO,P,4,74111
1714,1715,ADVOGADO,P,4,74115
1715,1716,ADVOGADO,P,4,67026
1716,1717,ADVOGADO,P,4,71529
1717,1718,ADVOGADO,P,4,72429
1718,1719,ADVOGADO,P,4,72488
1719,1720,ADVOGADO,P,4,73737
1720,1721,ADVOGADO,P,4,73738
1721,1722,ADVOGADO,P,4,73739
1722,1723,ADVOGADO,P,4,73740
1723,1724,ADVOGADO,P,4,73741
1724,1725,ADVOGADO,P,4,73744
1725,1726,ADVOGADO,P,4,73749
1726,1727,ADVOGADO,P,4,73756
1727,1728,ADVOGADO,P,4,73757
1728,1729,ADVOGADO,P,4,73758
1729,1730,ADVOGADO,P,4,73763
1730,1731,ADVOGADO,P,4,71929
1731,1732,ADVOGADO,P,4,71933
1732,1733,ADVOGADO,P,4,71936
1733,1734,ADVOGADO,P,4,71688
1734,1735,ADVOGADO,P,4,72944
1735,1736,ADVOGADO,P,4,74892
1736,1737,ADVOGADO,P,4,74930
1737,1738,ADVOGADO,P,4,71192
1738,1739,ADVOGADO,P,4,72668
1739,1740,ADVOGADO,P,4,74193
1740,1741,ADVOGADO,P,4,74875
1741,1742,ADVOGADO,P,4,74876
1742,1743,ADVOGADO,P,4,67368
1743,1744,ADVOGADO,P,4,67623
1744,1745,ADVOGADO,P,4,72239
1745,1746,ADVOGADO,P,4,72274
1746,1747,ADVOGADO,P,4,72275
1747,1748,ADVOGADO,P,4,72277
1748,1749,ADVOGADO,P,4,72303
1749,1750,ADVOGADO,P,4,72306
1750,1751,ADVOGADO,P,4,72307
1751,1752,ADVOGADO,P,4,69071
1752,1753,ADVOGADO,P,4,71118
1753,1754,ADVOGADO,P,4,71992
1754,1755,ADVOGADO,P,4,72858
1755,1756,ADVOGADO,P,4,75362
1756,1757,ADVOGADO,P,4,66573
1757,1758,ADVOGADO,P,4,66580
1758,1759,ADVOGADO,P,4,66581
1759,1760,ADVOGADO,P,4,70328
1760,1761,ADVOGADO,P,4,72090
1761,1762,ADVOGADO,P,4,75579
1762,1763,ADVOGADO,P,4,72916
1763,1764,ADVOGADO,P,4,74311
1764,1765,ADVOGADO,P,4,75080
1765,1766,ADVOGADO,P,4,75081
1766,1767,ADVOGADO,P,4,75086
1767,1768,ADVOGADO,P,4,75604
1768,1769,ADVOGADO,P,4,75634
1769,1770,ADVOGADO,P,4,75290
1770,1771,ADVOGADO,P,4,75291
1771,1772,ADVOGADO,P,4,69671
1772,1773,ADVOGADO,P,4,75376
1773,1774,ADVOGADO,P,4,75378
1774,1775,ADVOGADO,P,4,75385
1775,1776,ADVOGADO,P,4,72051
1776,1777,ADVOGADO,P,4,72054
1777,1778,ADVOGADO,P,4,72055
1778,1779,ADVOGADO,P,4,76465
1779,1780,ADVOGADO,P,4,76547
1780,1781,ADVOGADO,P,4,71901
1781,1782,ADVOGADO,P,4,71902
1782,1783,ADVOGADO,P,4,71903
1783,1784,ADVOGADO,P,4,71904
1784,1785,ADVOGADO,P,4,71909
1785,1786,ADVOGADO,P,4,71994
1786,1787,ADVOGADO,P,4,71997
1787,1788,ADVOGADO,P,4,71999
1788,1789,ADVOGADO,P,4,72000
1789,1790,ADVOGADO,P,4,72001
1790,1791,ADVOGADO,P,4,72002
1791,1792,ADVOGADO,P,4,72043
1792,1793,ADVOGADO,P,4,72044
1793,1794,ADVOGADO,P,4,75551
1794,1795,ADVOGADO,P,4,75552
1795,1796,ADVOGADO,P,4,75643
1796,1797,ADVOGADO,P,4,75668
1797,1798,ADVOGADO,P,4,75674
1798,1799,ADVOGADO,P,4,75675
1799,1800,ADVOGADO,P,4,75678
1800,1801,ADVOGADO,P,4,72091
1801,1802,ADVOGADO,P,4,72092
1802,1803,ADVOGADO,P,4,72093
1803,1804,ADVOGADO,P,4,72094
1804,1805,ADVOGADO,P,4,72690
1805,1806,ADVOGADO,P,4,74317
1806,1807,ADVOGADO,P,4,74318
1807,1808,ADVOGADO,P,4,74319
1808,1809,ADVOGADO,P,4,74320
1809,1810,ADVOGADO,P,4,74321
1810,1811,ADVOGADO,P,4,74322
1811,1812,ADVOGADO,P,4,74523
1812,1813,ADVOGADO,P,4,74524
1813,1814,ADVOGADO,P,4,74525
1814,1815,ADVOGADO,P,4,74526
1815,1816,ADVOGADO,P,4,74527
1816,1817,ADVOGADO,P,4,74528
1817,1818,ADVOGADO,P,4,74529
1818,1819,ADVOGADO,P,4,74530
1819,1820,ADVOGADO,P,4,74531
1820,1821,ADVOGADO,P,4,74532
1821,1822,ADVOGADO,P,4,74533
1822,1823,ADVOGADO,P,4,74534
1823,1824,ADVOGADO,P,4,76075
1824,1825,ADVOGADO,P,4,75401
1825,1826,ADVOGADO,P,4,77307
1826,1827,ADVOGADO,P,4,77321
1827,1828,ADVOGADO,P,4,68155
1828,1829,ADVOGADO,P,4,76788
1829,1830,ADVOGADO,P,4,70137
1830,1831,ADVOGADO,P,4,71866
1831,1832,ADVOGADO,P,4,71872
1832,1833,ADVOGADO,P,4,71873
1833,1834,ADVOGADO,P,4,71875
1834,1835,ADVOGADO,P,4,72316
1835,1836,ADVOGADO,P,4,72320
1836,1837,ADVOGADO,P,4,71885
1837,1838,ADVOGADO,P,4,71886
1838,1839,ADVOGADO,P,4,71898
1839,1840,ADVOGADO,P,4,71899
1840,1841,ADVOGADO,P,4,71915
1841,1842,ADVOGADO,P,4,71920
1842,1843,ADVOGADO,P,4,71921
1843,1844,ADVOGADO,P,4,76200
1844,1845,ADVOGADO,P,4,73770
1845,1846,ADVOGADO,P,4,73771
1846,1847,ADVOGADO,P,4,73772
1847,1848,ADVOGADO,P,4,73777
1848,1849,ADVOGADO,P,4,73778
1849,1850,ADVOGADO,P,4,73782
1850,1851,ADVOGADO,P,4,73783
1851,1852,ADVOGADO,P,4,76264
1852,1853,ADVOGADO,P,4,77370
1853,1854,ADVOGADO,P,4,77373
1854,1855,ADVOGADO,P,4,77376
1855,1856,ADVOGADO,P,4,73790
1856,1857,ADVOGADO,P,4,73791
1857,1858,ADVOGADO,P,4,73794
1858,1859,ADVOGADO,P,4,73795
1859,1860,ADVOGADO,P,4,73797
1860,1861,ADVOGADO,P,4,73798
1861,1862,ADVOGADO,P,4,73799
1862,1863,ADVOGADO,P,4,73801
1863,1864,ADVOGADO,P,4,73802
1864,1865,ADVOGADO,P,4,73803
1865,1866,ADVOGADO,P,4,73804
1866,1867,ADVOGADO,P,4,73805
1867,1868,ADVOGADO,P,4,73806
1868,1869,ADVOGADO,P,4,73807
1869,1870,ADVOGADO,P,4,73808
1870,1871,ADVOGADO,P,4,73809
1871,1872,ADVOGADO,P,4,73810
1872,1873,ADVOGADO,P,4,73814
1873,1874,ADVOGADO,P,4,73819
1874,1875,ADVOGADO,P,4,73822
1875,1876,ADVOGADO,P,4,74581
1876,1877,ADVOGADO,P,4,75307
1877,1878,ADVOGADO,P,4,75308
1878,1879,ADVOGADO,P,4,75309
1879,1880,ADVOGADO,P,4,76746
1880,1881,ADVOGADO,P,4,77126
1881,1882,ADVOGADO,P,4,65267
1882,1883,ADVOGADO,P,4,72271
1883,1884,ADVOGADO,P,4,74535
1884,1885,ADVOGADO,P,4,74536
1885,1886,ADVOGADO,P,4,74537
1886,1887,ADVOGADO,P,4,74538
1887,1888,ADVOGADO,P,4,74539
1888,1889,ADVOGADO,P,4,74540
1889,1890,ADVOGADO,P,4,74541
1890,1891,ADVOGADO,P,4,74542
1891,1892,ADVOGADO,P,4,74543
1892,1893,ADVOGADO,P,4,74544
1893,1894,ADVOGADO,P,4,74545
1894,1895,ADVOGADO,P,4,74546
1895,1896,ADVOGADO,P,4,74547
1896,1897,ADVOGADO,P,4,74548
1897,1898,ADVOGADO,P,4,74549
1898,1899,ADVOGADO,P,4,74550
1899,1900,ADVOGADO,P,4,72394
1900,1901,ADVOGADO,P,4,75312
1901,1902,ADVOGADO,P,4,75315
1902,1903,ADVOGADO,P,4,75322
1903,1904,ADVOGADO,P,4,64868
1904,1905,ADVOGADO,P,4,77203
1905,1906,ADVOGADO,P,4,72533
1906,1907,ADVOGADO,P,4,74551
1907,1908,ADVOGADO,P,4,74552
1908,1909,ADVOGADO,P,4,74553
1909,1910,ADVOGADO,P,4,74554
1910,1911,ADVOGADO,P,4,74555
1911,1912,ADVOGADO,P,4,74556
1912,1913,ADVOGADO,P,4,74557
1913,1914,ADVOGADO,P,4,74558
1914,1915,ADVOGADO,P,4,74559
1915,1916,ADVOGADO,P,4,74560
1916,1917,ADVOGADO,P,4,74561
1917,1918,ADVOGADO,P,4,74562
1918,1919,ADVOGADO,P,4,74563
1919,1920,ADVOGADO,P,4,74564
1920,1921,ADVOGADO,P,4,74565
1921,1922,ADVOGADO,P,4,74566
1922,1923,ADVOGADO,P,4,74567
1923,1924,ADVOGADO,P,4,74573
1924,1925,ADVOGADO,P,4,74578
1925,1926,ADVOGADO,P,4,75324
1926,1927,ADVOGADO,P,4,75332
1927,1928,ADVOGADO,P,4,75333
1928,1929,ADVOGADO,P,4,75334
1929,1930,ADVOGADO,P,4,75335
1930,1931,ADVOGADO,P,4,75336
1931,1932,ADVOGADO,P,4,76691
1932,1933,ADVOGADO,P,4,76955
1933,1934,ADVOGADO,P,4,77413
1934,1935,ADVOGADO,P,4,77417
1935,1936,ADVOGADO,P,4,77421
1936,1937,ADVOGADO,P,4,74773
1937,1938,ADVOGADO,P,4,74774
1938,1939,ADVOGADO,P,4,74776
1939,1940,ADVOGADO,P,4,74780
1940,1941,ADVOGADO,P,4,74784
1941,1942,ADVOGADO,P,4,74788
1942,1943,ADVOGADO,P,4,76790
1943,1944,ADVOGADO,P,4,71969
1944,1945,ADVOGADO,P,4,71970
1945,1946,ADVOGADO,P,4,71971
1946,1947,ADVOGADO,P,4,71972
1947,1948,ADVOGADO,P,4,71973
1948,1949,ADVOGADO,P,4,71974
1949,1950,ADVOGADO,P,4,71975
1950,1951,ADVOGADO,P,4,75808
1951,1952,ADVOGADO,P,4,76702
1952,1953,ADVOGADO,P,4,71230
1953,1954,ADVOGADO,P,4,72425
1954,1955,ADVOGADO,P,4,74789
1955,1956,ADVOGADO,P,4,74793
1956,1957,ADVOGADO,P,4,74794
1957,1958,ADVOGADO,P,4,77298
1958,1959,ADVOGADO,P,4,65297
1959,1960,ADVOGADO,P,4,65298
1960,1961,ADVOGADO,P,4,69094
1961,1962,ADVOGADO,P,4,65307
1962,1963,ADVOGADO,P,4,65308
1963,1964,ADVOGADO,P,4,64848
1964,1965,ADVOGADO,P,4,66760
1965,1966,ADVOGADO,P,4,71824
1966,1967,ADVOGADO,P,4,71825
1967,1968,ADVOGADO,P,4,71829
1968,1969,ADVOGADO,P,4,71844
1969,1970,ADVOGADO,P,4,67074
1970,1971,ADVOGADO,P,4,71655
1971,1972,ADVOGADO,P,4,72447
1972,1973,ADVOGADO,P,4,72449
1973,1974,ADVOGADO,P,4,72452
1974,1975,ADVOGADO,P,4,72453
1975,1976,ADVOGADO,P,4,69510
1976,1977,ADVOGADO,P,4,71629
1977,1978,ADVOGADO,P,4,71632
1978,1979,ADVOGADO,P,4,72149
1979,1980,ADVOGADO,P,4,72454
1980,1981,ADVOGADO,P,4,72460
1981,1982,ADVOGADO,P,4,72462
1982,1983,ADVOGADO,P,4,70107
1983,1984,ADVOGADO,P,4,65384
1984,1985,ADVOGADO,P,4,65387
1985,1986,ADVOGADO,P,4,65389
1986,1987,ADVOGADO,P,4,65416
1987,1988,ADVOGADO,P,4,66041
1988,1989,ADVOGADO,P,4,65425
1989,1990,ADVOGADO,P,4,65439
1990,1991,ADVOGADO,P,4,65463
1991,1992,ADVOGADO,P,4,65467
1992,1993,ADVOGADO,P,4,65699
1993,1994,ADVOGADO,P,4,70693
1994,1995,ADVOGADO,P,4,65552
1995,1996,ADVOGADO,P,4,69380
1996,1997,ADVOGADO,P,4,71830
1997,1998,ADVOGADO,P,4,71832
1998,1999,ADVOGADO,P,4,71838
1999,2000,ADVOGADO,P,4,71840
2000,2001,ADVOGADO,P,4,71849
2001,2002,ADVOGADO,P,4,71850
2002,2003,ADVOGADO,P,4,71851
2003,2004,ADVOGADO,P,4,71852
2004,2005,ADVOGADO,P,4,71853
2005,2006,ADVOGADO,P,4,71854
2006,2007,ADVOGADO,P,4,65716
2007,2008,ADVOGADO,P,4,64903
2008,2009,ADVOGADO,P,4,64908
2009,2010,ADVOGADO,P,4,64914
2010,2011,ADVOGADO,P,4,64923
2011,2012,ADVOGADO,P,4,66416
2012,2013,ADVOGADO,P,4,63358
2013,2014,ADVOGADO,P,4,72262
2014,2015,ADVOGADO,P,4,66055
2015,2016,ADVOGADO,P,4,66714
2016,2017,ADVOGADO,P,4,72301
2017,2018,ADVOGADO,P,4,72347
2018,2019,ADVOGADO,P,4,72348
2019,2020,ADVOGADO,P,4,72734
2020,2021,ADVOGADO,P,4,72732
2021,2022,ADVOGADO,P,4,72738
2022,2023,ADVOGADO,P,4,72796
2023,2024,ADVOGADO,P,4,72897
2024,2025,ADVOGADO,P,4,72901
2025,2026,ADVOGADO,P,4,73184
2026,2027,ADVOGADO,P,4,73185
2027,2028,ADVOGADO,P,4,73187
2028,2029,ADVOGADO,P,4,73189
2029,2030,ADVOGADO,P,4,73190
2030,2031,ADVOGADO,P,4,73191
2031,2032,ADVOGADO,P,4,73192
2032,2033,ADVOGADO,P,4,73194
2033,2034,ADVOGADO,P,4,64996
2034,2035,ADVOGADO,P,4,71126
2035,2036,ADVOGADO,P,4,71366
2036,2037,ADVOGADO,P,4,63695
2037,2038,ADVOGADO,P,4,72705
2038,2039,ADVOGADO,P,4,72742
2039,2040,ADVOGADO,P,4,72763
2040,2041,ADVOGADO,P,4,72765
2041,2042,ADVOGADO,P,4,72767
2042,2043,ADVOGADO,P,4,72795
2043,2044,ADVOGADO,P,4,72866
2044,2045,ADVOGADO,P,4,72891
2045,2046,ADVOGADO,P,4,71576
2046,2047,ADVOGADO,P,4,71946
2047,2048,ADVOGADO,P,4,71947
2048,2049,ADVOGADO,P,4,71948
2049,2050,ADVOGADO,P,4,67486
2050,2051,ADVOGADO,P,4,76219
2051,2052,ADVOGADO,P,4,76284
2052,2053,ADVOGADO,P,4,74176
2053,2054,ADVOGADO,P,4,74431
2054,2055,ADVOGADO,P,4,74443
2055,2056,ADVOGADO,P,4,64887
2056,2057,ADVOGADO,P,4,64888
2057,2058,ADVOGADO,P,4,64889
2058,2059,ADVOGADO,P,4,64893
2059,2060,ADVOGADO,P,4,64899
2060,2061,ADVOGADO,P,4,64937
2061,2062,ADVOGADO,P,4,64981
2062,2063,ADVOGADO,P,4,67812
2063,2064,ADVOGADO,P,4,72030
2064,2065,ADVOGADO,P,4,72031
2065,2066,ADVOGADO,P,4,72033
2066,2067,ADVOGADO,P,4,72036
2067,2068,ADVOGADO,P,4,72037
2068,2069,ADVOGADO,P,4,73680
2069,2070,ADVOGADO,P,4,74393
2070,2071,ADVOGADO,P,4,74455
2071,2072,ADVOGADO,P,4,74456
2072,2073,ADVOGADO,P,4,74457
